id,link,name,price,shop_name
10039680862914,https://item.jd.com/10039680862914.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 大1匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机",2799.00,格力董明珠店3号店
10053681325103,https://item.jd.com/10053681325103.html#comment," 航天挂机1匹 1.5匹 新能效变频定频冷暖壁挂式家用低噪节能<font class=""skcolor_ljg"">空调</font> 大1匹三级单冷(高配版)包基础安装【航天<font class=""skcolor_ljg"">空调</font>】",1559.00,伟莎拍拍优品家电专营店
100008718551,https://item.jd.com/100008718551.html#comment,"（GREE）大1匹 云恬 新1级能效 变频 自清洁 智能 壁挂式<font class=""skcolor_ljg"">空调</font>挂机KFR-26GW/NhAe1BG珊瑚玉色 ",2999.00,格力京东自营旗舰店
100032389506,https://item.jd.com/100032389506.html#comment,"清柔风变频冷暖大1匹3级能效挂机<font class=""skcolor_ljg"">空调</font> KFR-26GW/(26563)FNhAa-B3JY01 全包含5米铜管 一价无忧",3777.00,格力（GREE）企业购京东自营旗舰店
10021814805622,https://item.jd.com/10021814805622.html#comment,"京逸Ⅱ（GREE）新三级能效 变频 自清洁 智能睡眠 快速冷暖 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机 正1.5匹 （KFR-35GW/NhBb3Bj ）",2899.00,格力官方旗舰店
10052962577447,https://item.jd.com/10052962577447.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞1P三级单冷【适用8-13m²】 提供上门基础安装",1499.00,伟莎拍拍优品家电专营店
100022675084,https://item.jd.com/100022675084.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 2匹 云锦-Ⅱ新1级能效 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机KFR-50LW/NhAg1BAj",6499.00,格力京东自营旗舰店
10032961418631,https://item.jd.com/10032961418631.html#comment,"（GREE）3匹 云焕 新一级能效 变频 自清洁 智能 客厅圆柱<font class=""skcolor_ljg"">空调</font>立式柜机 3匹 KFR-72LW/NhDe1BAj",9099.00,格力官方旗舰店
10021944149235,https://item.jd.com/10021944149235.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 云海 新一级能效 变频冷暖 高温自清洁 智能WIFI 除湿 壁挂式卧室挂机 大1匹 (KFR-26GW/NhAf1BAt)",2999.00,格力官方旗舰店
100021804386,https://item.jd.com/100021804386.html#comment,"（GREE）2匹 云佳 新能效 变频 快速冷暖 自清洁 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机KFR-50LW/NhGh3B",5199.00,格力京东自营旗舰店
10053681325106,https://item.jd.com/10053681325106.html#comment," 航天挂机1匹 1.5匹 新能效变频定频冷暖壁挂式家用低噪节能<font class=""skcolor_ljg"">空调</font> 大1匹三级冷暖(高配版)包基础安装【航天<font class=""skcolor_ljg"">空调</font>】",1759.00,伟莎拍拍优品家电专营店
10024590610064,https://item.jd.com/10024590610064.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 云锦Ⅱ 新一级能效 变频冷暖 高温自清洁 智能WIFI除湿 壁挂式卧室<font class=""skcolor_ljg"">空调</font> 正1.5匹 KFR-35GW/NhAd1BAj",3499.00,格力官方旗舰店
10031704151465,https://item.jd.com/10031704151465.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 挂机 自清洁 变频冷暖 大1匹 三级能效 易拆洗 节能省电",2599.00,格力董明珠店
10053681379213,https://item.jd.com/10053681379213.html#comment," 航天挂机1匹 1.5匹 新能效变频定频冷暖壁挂式家用低噪节能<font class=""skcolor_ljg"">空调</font> 大1.5匹三级冷暖 包基础安装【航天<font class=""skcolor_ljg"">空调</font>】",2029.00,伟莎拍拍优品家电专营店
10031702813177,https://item.jd.com/10031702813177.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 变频冷暖 正1.5匹 三级能效 挂机 易拆洗 节能省电 净菌自洁",2799.00,格力董明珠店
100018548986,https://item.jd.com/100018548986.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 2匹 京韵 新能效变频 壁挂式 客厅商铺挂机KFR-50GW/NhIe3BAj",5099.00,格力京东自营旗舰店
10052962577435,https://item.jd.com/10052962577435.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞大1.5P三级单冷【适用16-25m²】 提供上门基础安装",1769.00,伟莎拍拍优品家电专营店
100032323354,https://item.jd.com/100032323354.html#comment,"（GREE）清凉风变频冷暖3匹3级能效柜机<font class=""skcolor_ljg"">空调</font> KFR-72LW/(72536)FNhAc-B3JY01 一价全包含7米铜管一价无忧",8288.00,格力（GREE）企业购京东自营旗舰店
10039680467874,https://item.jd.com/10039680467874.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 挂机 自清洁 变频冷暖 大1匹 三级能效 易拆洗 节能省电 净菌",2599.00,格力董明珠店3号店
100010684375,https://item.jd.com/100010684375.html#comment,"（GREE）移动<font class=""skcolor_ljg"">空调</font>小1匹 单冷家用厨房客厅可移动一体机免安装便携<font class=""skcolor_ljg"">空调</font>KY-20NpAPA1A",1999.00,京东商城家用中央空调京东自营旗舰店
10039677915134,https://item.jd.com/10039677915134.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 正1.5匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 1.5匹 皓雪白",2999.00,格力董明珠店3号店
100021510644,https://item.jd.com/100021510644.html#comment,"（GREE）1.5匹 京淳 除甲醛 <font class=""skcolor_ljg"">空调</font>空气净化器一体机 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机KFR-35GW/NhCf1BGj",5999.00,格力京东自营旗舰店
10041436837958,https://item.jd.com/10041436837958.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 3匹 新三级能效 变频冷暖 柜机 高温自洁 五档风速 3匹",5999.00,格力董明珠店
10054763928302,https://item.jd.com/10054763928302.html#comment,"（GREE）新风<font class=""skcolor_ljg"">空调</font> 紫外线杀菌 客厅立柜式柜机 3匹 -72LW/(72582)FNhCa-B1 臻新风系列",20099.00,格力云金专卖店
100039473656,https://item.jd.com/100039473656.html#comment,"（GREE）移动<font class=""skcolor_ljg"">空调</font>冷暖一体机1.5匹 家用厨房客厅便捷立式<font class=""skcolor_ljg"">空调</font>可除湿KYR-35/NANA1A",2699.00,京东商城家用中央空调京东自营旗舰店
100008065307,https://item.jd.com/100008065307.html#comment,"（GREE）1.5匹 京逸Ⅱ 新能效 变频 自清洁 快速冷暖 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机(KFR-35GW/NhBb3Bj)以旧换新",3379.00,京品家电京东自营旗舰店
100032389484,https://item.jd.com/100032389484.html#comment,"特种<font class=""skcolor_ljg"">空调</font> 1.5匹防爆挂机冷暖 KFR-35GW/(35556)FB2 一价全包含11米铜管 企业采购",16456.00,格力（GREE）企业购京东自营旗舰店
100020211032,https://item.jd.com/100020211032.html#comment,"（GREE）3匹 云酷Ⅱ 新能效 变频冷暖 自清洁 智能 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机KFR-72LW/NhAc3BG",6699.00,格力京东自营旗舰店
100024164630,https://item.jd.com/100024164630.html#comment,"（GREE）清巧风变频冷暖3匹3级能效挂机<font class=""skcolor_ljg"">空调</font> KFR-72GW(72563)FNhAf-B3JY01(皓雪白)  （企业采购）",8710.00,格力（GREE）企业购京东自营旗舰店
10042531897641,https://item.jd.com/10042531897641.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 2匹 云颜 新1级能效 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机 2匹 KFR-50LW/NhPa1BAj",6199.00,格力官方旗舰店
100011751213,https://item.jd.com/100011751213.html#comment,"（GREE）1.5匹 云佳 一级能效 变频冷暖 自清洁 壁挂式<font class=""skcolor_ljg"">空调</font>KFR-35GW/NhGc1B",3099.00,
10053686216154,https://item.jd.com/10053686216154.html#comment," 先科 航天 荣事达 新飞<font class=""skcolor_ljg"">空调</font>挂机大1.5匹大一匹冷暖壁挂式家用智能 大1.5匹三级冷暖 包含基础安装【航天<font class=""skcolor_ljg"">空调</font>】",2029.00,伟莎拍拍优品家电专营店
10039680378967,https://item.jd.com/10039680378967.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 两用 正1.5匹 新一级能效 卧室 挂机 自清洁",2999.00,格力董明珠店3号店
10025368486743,https://item.jd.com/10025368486743.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 两用 正1.5匹 新一级能效 卧室 挂机 自清洁",2999.00,格力董明珠店
100018167229,https://item.jd.com/100018167229.html#comment,"（GREE）清柔风变频<font class=""skcolor_ljg"">空调</font>冷暖大1匹3级能效挂机KFR-26GW/(26563)FNhAa-B3JY01一价全包含7米铜管 一价无忧",3999.00,格力（GREE）企业购京东自营旗舰店
100032389506,https://item.jd.com/100032389506.html#comment,"清柔风变频冷暖大1匹3级能效挂机<font class=""skcolor_ljg"">空调</font> KFR-26GW/(26563)FNhAa-B3JY01 全包含5米铜管 一价无忧",3777.00,格力（GREE）企业购京东自营旗舰店
10052962577451,https://item.jd.com/10052962577451.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞大1P三级冷暖【适用11-17m²】 提供上门基础安装",1699.00,伟莎拍拍优品家电专营店
10042532763423,https://item.jd.com/10042532763423.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 3匹 云颜 新1级能效 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机 3匹 KFR-72LW/NhPa1BAj",7199.00,格力官方旗舰店
100031675552,https://item.jd.com/100031675552.html#comment,"（GREE）中央<font class=""skcolor_ljg"">空调</font> 风管机一拖一 2匹家用嵌入式<font class=""skcolor_ljg"">空调</font>隐藏安装 1级能效全直流变频冷暖FGR5Pd/C3Nh-N1",7899.00,格力京东自营旗舰店
100031961562,https://item.jd.com/100031961562.html#comment,"（GREE）1.5匹 京爽 新一级能效 变频冷暖 自清洁 壁挂式<font class=""skcolor_ljg"">空调</font>挂机KFR-35GW/(35587)FNhAd-B1以旧换新",3299.00,京东家电专卖店格力品牌店
10039680862914,https://item.jd.com/10039680862914.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 大1匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机",2799.00,格力董明珠店3号店
100032304604,https://item.jd.com/100032304604.html#comment,"（GREE）清凉风变频冷暖2匹3级能效柜机<font class=""skcolor_ljg"">空调</font> KFR-50LW/(50536)FNhAc-B3JY01 一价全包含5米铜管一价无忧",7177.00,格力（GREE）企业购京东自营旗舰店
10053681325103,https://item.jd.com/10053681325103.html#comment," 航天挂机1匹 1.5匹 新能效变频定频冷暖壁挂式家用低噪节能<font class=""skcolor_ljg"">空调</font> 大1匹三级单冷(高配版)包基础安装【航天<font class=""skcolor_ljg"">空调</font>】",1559.00,伟莎拍拍优品家电专营店
10044875295026,https://item.jd.com/10044875295026.html#comment,"董明珠店】<font class=""skcolor_ljg"">格力空调</font>大一匹 新国标三级能效变频冷暖 云佳26GW壁挂机卧室 易拆洗 内机高温自洁",2599.00,格力董明珠店21号店
10041710731338,https://item.jd.com/10041710731338.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 1.5匹 新三级能效 挂机 高温自洁 18分贝 1.5匹 皓雪白",2799.00,格力董明珠店14号店
10040650351867,https://item.jd.com/10040650351867.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 两用 正1.5匹 新一级能效 卧室 挂机 自清洁 1.5匹 皓雪白",2999.00,格力董明珠店6号店
100028299754,https://item.jd.com/100028299754.html#comment,"清柔风变频冷暖大1匹3级能效挂机<font class=""skcolor_ljg"">空调</font> KFR-26GW/(26563)FNhAa-B3JY01 大1匹（企业采购）",4179.00,格力（GREE）企业购京东自营旗舰店
10041710731338,https://item.jd.com/10041710731338.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 1.5匹 新三级能效 挂机 高温自洁 18分贝 1.5匹 皓雪白",2799.00,格力董明珠店14号店
100010538557,https://item.jd.com/100010538557.html#comment,"（GREE）1.5匹 云轩健康款 新一级 变频冷暖 紫外线除菌 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机KFR-35GW/NhHd1BG",4499.00,格力京东自营旗舰店
10044875295026,https://item.jd.com/10044875295026.html#comment,"董明珠店】<font class=""skcolor_ljg"">格力空调</font>大一匹 新国标三级能效变频冷暖 云佳26GW壁挂机卧室 易拆洗 内机高温自洁",2599.00,格力董明珠店21号店
10040617058379,https://item.jd.com/10040617058379.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 挂机 自清洁 变频冷暖 大1匹 三级能效 易拆洗 节能省电 净菌 大1匹 珊瑚玉",2599.00,格力董明珠店4号店
100024155135,https://item.jd.com/100024155135.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 大1匹 云霓 1级能效变频 壁挂式卧室挂机KFR-26GW/NhAn1BAj珊瑚玉色 ",3699.00,格力京东自营旗舰店
10041789528837,https://item.jd.com/10041789528837.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 大1匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 大1匹 皓雪白",2799.00,格力董明珠店11号店
10040617058379,https://item.jd.com/10040617058379.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 挂机 自清洁 变频冷暖 大1匹 三级能效 易拆洗 节能省电 净菌 大1匹 珊瑚玉",2599.00,格力董明珠店4号店
100022875456,https://item.jd.com/100022875456.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 1.5匹 云佩 新1级能效变频 壁挂式卧室挂机KFR-35GW/NhAh1BAj",4099.00,格力京东自营旗舰店
10040614446290,https://item.jd.com/10040614446290.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 正1.5匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 1.5匹 皓雪白",2999.00,格力董明珠店4号店
100014511344,https://item.jd.com/100014511344.html#comment,"（GREE）大1匹 京逸Ⅱ 新能效 变频 自清洁 快速冷暖 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机(KFR-26GW/NhBb3Bj)以旧换新",3165.00,京品家电京东自营旗舰店
100028299754,https://item.jd.com/100028299754.html#comment,"清柔风变频冷暖大1匹3级能效挂机<font class=""skcolor_ljg"">空调</font> KFR-26GW/(26563)FNhAa-B3JY01 大1匹（企业采购）",4179.00,格力（GREE）企业购京东自营旗舰店
10040650356605,https://item.jd.com/10040650356605.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 3匹 新三级能效 变频冷暖 柜机 高温自洁 五档风速 3匹 皓雪白",5999.00,格力董明珠店6号店
100009296773,https://item.jd.com/100009296773.html#comment,"（GREE） 新国标 京桂 1.5匹 变频冷暖1级能效 <font class=""skcolor_ljg"">空调</font>挂机 KFR-35GW/(35587)FNhAa-B1 以旧换新",3299.00,京东家电专卖店格力品牌店
10041789508620,https://item.jd.com/10041789508620.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 变频冷暖 正1.5匹 三级能效 挂机 易拆洗 节能省电 净菌自洁 1.5匹 珊瑚玉",2799.00,格力董明珠店11号店
10052962577433,https://item.jd.com/10052962577433.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞1.5P三级冷暖【适用15-20m²】 提供上门基础安装",1849.00,伟莎拍拍优品家电专营店
100021673252,https://item.jd.com/100021673252.html#comment,"（GREE）移动<font class=""skcolor_ljg"">空调</font>大2p/匹单冷带WIFI款家用智能除湿一体便携式免安装<font class=""skcolor_ljg"">空调</font>KY-40/NALA3A京仓派送",2999.00,京东商城家用中央空调京东自营旗舰店
10025412630233,https://item.jd.com/10025412630233.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 3匹 一级能效 柜机 高温自洁 快速制冷热 五档风速",6999.00,格力董明珠店
10052962577445,https://item.jd.com/10052962577445.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞大1.5P三级冷暖【适用16-25m²】 提供上门基础安装",2069.00,伟莎拍拍优品家电专营店
10025367551855,https://item.jd.com/10025367551855.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 冷暖两用 1.5匹 三级能效 变频 挂机 卧室 挂机 自清洁",2799.00,格力董明珠店
10026500840193,https://item.jd.com/10026500840193.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 云炫 新三级能效 变频挂机 高温自清洁 独立除湿 壁挂式卧室挂机 正1.5匹 KFR-35GW/NhGg3B",2799.00,格力官方旗舰店
10040615042966,https://item.jd.com/10040615042966.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 大1匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 大1匹 皓雪白",2799.00,格力董明珠店4号店
10044942516145,https://item.jd.com/10044942516145.html#comment,云佳挂机自清洁变频冷暖大1匹三级能效易拆洗节能省电净菌,2599.00,格力董明珠店22号店
10052962577449,https://item.jd.com/10052962577449.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞大1P三级单冷【适用11-17m²】 提供上门基础安装",1549.00,伟莎拍拍优品家电专营店
100008718551,https://item.jd.com/100008718551.html#comment,"（GREE）大1匹 云恬 新1级能效 变频 自清洁 智能 壁挂式<font class=""skcolor_ljg"">空调</font>挂机KFR-26GW/NhAe1BG珊瑚玉色 ",2999.00,格力京东自营旗舰店
10021814805622,https://item.jd.com/10021814805622.html#comment,"京逸Ⅱ（GREE）新三级能效 变频 自清洁 智能睡眠 快速冷暖 壁挂式卧室<font class=""skcolor_ljg"">空调</font>挂机 正1.5匹 （KFR-35GW/NhBb3Bj ）",2899.00,格力官方旗舰店
10052962577447,https://item.jd.com/10052962577447.html#comment,"  新飞<font class=""skcolor_ljg"">空调</font>挂机1.5匹冷暖两用1匹单冷家用挂机定频变频壁挂式<font class=""skcolor_ljg"">空调</font>2匹 新飞1P三级单冷【适用8-13m²】 提供上门基础安装",1499.00,伟莎拍拍优品家电专营店
100022675084,https://item.jd.com/100022675084.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 2匹 云锦-Ⅱ新1级能效 客厅<font class=""skcolor_ljg"">空调</font>立式<font class=""skcolor_ljg"">空调</font>柜机KFR-50LW/NhAg1BAj",6499.00,格力京东自营旗舰店
10032961418631,https://item.jd.com/10032961418631.html#comment,"（GREE）3匹 云焕 新一级能效 变频 自清洁 智能 客厅圆柱<font class=""skcolor_ljg"">空调</font>立式柜机 3匹 KFR-72LW/NhDe1BAj",9099.00,格力官方旗舰店
10041789490788,https://item.jd.com/10041789490788.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 两用 正1.5匹 新一级能效 卧室 挂机 自清洁 1.5匹 皓雪白",2999.00,格力董明珠店11号店
100022875456,https://item.jd.com/100022875456.html#comment,"（GREE）<font class=""skcolor_ljg"">空调</font> 京东小家智能生态 1.5匹 云佩 新1级能效变频 壁挂式卧室挂机KFR-35GW/NhAh1BAj",4099.00,格力京东自营旗舰店
10040614446290,https://item.jd.com/10040614446290.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 正1.5匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 1.5匹 皓雪白",2999.00,格力董明珠店4号店
10041789528837,https://item.jd.com/10041789528837.html#comment," <font class=""skcolor_ljg"">空调</font> 云佳 大1匹 新一级能效 变频冷暖 自清洁 卧室 壁挂式<font class=""skcolor_ljg"">空调</font> 挂机 大1匹 皓雪白",2799.00,格力董明珠店11号店
10040650351867,https://item.jd.com/10040650351867.html#comment," <font class=""skcolor_ljg"">空调</font> 天丽 变频冷暖 两用 正1.5匹 新一级能效 卧室 挂机 自清洁 1.5匹 皓雪白",2999.00,格力董明珠店6号店
